RowNr,RD,RA,CD,CA,AL,FNR,SNR,DEP,ARR,STD,DDC,STA,ADC,Mo,Tu,We,Th,Fr,Sa,So,ACtype,ACtypefullname,AG,AGfullname,Start_Op,End_Op
65584,NA,NA,US,US,UA,UA1044,0,ORD,LAX,1750,0,2025,0,,,3,,,,,739,Boeing737-900,O,Others,14OCT20,14OCT20
65585,NA,NA,US,US,UA,UA1044,0,ORD,LAX,1750,0,2025,0,,,,4,,,,739,Boeing737-900,O,Others,15OCT20,15OCT20
65586,NA,NA,US,US,UA,UA1044,0,ORD,LAX,1750,0,2025,0,,,,,5,,,739,Boeing737-900,O,Others,16OCT20,16OCT20
65587,NA,NA,US,US,UA,UA1044,0,ORD,LAX,1750,0,2025,0,,,,,,6,,739,Boeing737-900,O,Others,17OCT20,17OCT20
65588,NA,NA,US,US,UA,UA1044,0,ORD,LAX,1750,0,2025,0,,,,,,,7,739,Boeing737-900,O,Others,18OCT20,18OCT20
65589,NA,NA,US,US,UA,UA1044,0,ORD,LAX,1750,0,2025,0,1,,,,,,,739,Boeing737-900,O,Others,19OCT20,19OCT20
65590,NA,NA,US,US,UA,UA1044,0,ORD,LAX,1750,0,2025,0,,2,,,,,,739,Boeing737-900,O,Others,20OCT20,20OCT20
65591,NA,NA,US,US,UA,UA1044,0,ORD,LAX,1750,0,2025,0,,,3,,,,,739,Boeing737-900,O,Others,21OCT20,21OCT20
65592,NA,NA,US,US,UA,UA1044,0,ORD,LAX,1750,0,2025,0,,,,4,,,,739,Boeing737-900,O,Others,22OCT20,22OCT20
65593,NA,NA,US,US,UA,UA1044,0,ORD,LAX,1750,0,2025,0,,,,,5,,,739,Boeing737-900,O,Others,23OCT20,23OCT20
65594,NA,NA,US,US,UA,UA1044,0,ORD,LAX,1750,0,2025,0,,,,,,6,,739,Boeing737-900,O,Others,24OCT20,24OCT20
65595,NA,NA,US,US,UA,UA1044,0,ORD,LAX,1750,0,2025,0,,,,,,,7,739,Boeing737-900,O,Others,25OCT20,25OCT20
65596,NA,NA,US,US,UA,UA1044,0,ORD,LAX,1750,0,2025,0,1,,,,,,,739,Boeing737-900,O,Others,26OCT20,26OCT20
65597,NA,NA,US,US,UA,UA1044,0,ORD,LAX,1750,0,2025,0,,2,,,,,,739,Boeing737-900,O,Others,27OCT20,27OCT20
65598,NA,NA,US,US,UA,UA1044,0,ORD,LAX,1750,0,2025,0,,,3,,,,,739,Boeing737-900,O,Others,28OCT20,28OCT20
65599,NA,NA,US,US,UA,UA1044,0,ORD,LAX,1750,0,2025,0,,,,4,,,,739,Boeing737-900,O,Others,29OCT20,29OCT20
65600,NA,NA,US,US,UA,UA1044,0,ORD,LAX,1750,0,2025,0,,,,,5,,,739,Boeing737-900,O,Others,30OCT20,30OCT20
65601,NA,NA,US,US,UA,UA1044,0,ORD,LAX,1750,0,2025,0,,,,,,6,,739,Boeing737-900,O,Others,31OCT20,31OCT20
65602,NA,NA,US,US,UA,UA1044,0,ORD,LAX,1755,0,2026,0,,,,,,,7,739,Boeing737-900,O,Others,01NOV20,01NOV20
65603,NA,NA,US,US,UA,UA1044,0,ORD,LAX,1755,0,2026,0,1,,,,,,,739,Boeing737-900,O,Others,02NOV20,02NOV20
65604,NA,NA,US,US,UA,UA1044T,0,IAH,IND,1730,0,1000,1,,2,,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,13OCT20,13OCT20
65605,NA,NA,US,US,UA,UA1044T,0,IAH,IND,1730,0,1000,1,,,3,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,14OCT20,14OCT20
65606,NA,NA,US,US,UA,UA1044T,0,IAH,IND,1730,0,1000,1,1,,,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,19OCT20,19OCT20
65607,NA,NA,US,US,UA,UA1044T,0,IAH,IND,1730,0,1000,1,,2,,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,20OCT20,20OCT20
65608,NA,NA,US,US,UA,UA1044T,0,IAH,IND,1730,0,1000,1,,,3,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,21OCT20,21OCT20
65609,NA,NA,US,US,UA,UA1044T,0,IAH,IND,1730,0,1000,1,1,,,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,26OCT20,26OCT20
65610,NA,NA,US,US,UA,UA1044T,0,IAH,IND,1730,0,1000,1,,2,,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,27OCT20,27OCT20
65611,NA,NA,US,US,UA,UA1044T,0,IAH,IND,1730,0,1000,1,,,3,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,28OCT20,28OCT20
65612,NA,NA,US,US,UA,UA1044T,0,IAH,IND,1730,0,1000,1,1,,,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,02NOV20,02NOV20
65613,NA,NA,US,US,UA,UA1045T,0,IAH,JAX,2030,0,0900,1,,,,,5,,,RFS,RoadFeederService-CargoTruck,T,Trucks,16OCT20,16OCT20
65614,NA,NA,US,US,UA,UA1045T,0,IAH,JAX,2030,0,0900,1,,,,,5,,,RFS,RoadFeederService-CargoTruck,T,Trucks,23OCT20,23OCT20
65615,NA,NA,US,US,UA,UA1045T,0,IAH,JAX,2030,0,0900,1,,,,,5,,,RFS,RoadFeederService-CargoTruck,T,Trucks,30OCT20,30OCT20
65616,NA,NA,US,US,UA,UA1046T,0,IAH,JAX,2030,0,0900,1,,2,,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,13OCT20,13OCT20
65617,NA,NA,US,US,UA,UA1046T,0,IAH,JAX,2030,0,0900,1,,,3,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,14OCT20,14OCT20
65618,NA,NA,US,US,UA,UA1046T,0,IAH,JAX,2030,0,0900,1,,,,4,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,15OCT20,15OCT20
65619,NA,NA,US,US,UA,UA1046T,0,IAH,JAX,2030,0,0900,1,1,,,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,19OCT20,19OCT20
65620,NA,NA,US,US,UA,UA1046T,0,IAH,JAX,2030,0,0900,1,,2,,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,20OCT20,20OCT20
65621,NA,NA,US,US,UA,UA1046T,0,IAH,JAX,2030,0,0900,1,,,3,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,21OCT20,21OCT20
65622,NA,NA,US,US,UA,UA1046T,0,IAH,JAX,2030,0,0900,1,,,,4,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,22OCT20,22OCT20
65623,NA,NA,US,US,UA,UA1046T,0,IAH,JAX,2030,0,0900,1,1,,,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,26OCT20,26OCT20
65624,NA,NA,US,US,UA,UA1046T,0,IAH,JAX,2030,0,0900,1,,2,,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,27OCT20,27OCT20
65625,NA,NA,US,US,UA,UA1046T,0,IAH,JAX,2030,0,0900,1,,,3,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,28OCT20,28OCT20
65626,NA,NA,US,US,UA,UA1046T,0,IAH,JAX,2030,0,0900,1,,,,4,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,29OCT20,29OCT20
65627,NA,NA,US,US,UA,UA1046T,0,IAH,JAX,2030,0,0900,1,1,,,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,02NOV20,02NOV20
65628,NA,NA,US,US,UA,UA1047T,0,IAH,LAS,1730,0,0900,1,,2,,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,13OCT20,13OCT20
65629,NA,NA,US,US,UA,UA1047T,0,IAH,LAS,1730,0,0900,1,,,3,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,14OCT20,14OCT20
65630,NA,NA,US,US,UA,UA1047T,0,IAH,LAS,1730,0,0900,1,,,,,5,,,RFS,RoadFeederService-CargoTruck,T,Trucks,16OCT20,16OCT20
65631,NA,NA,US,US,UA,UA1047T,0,IAH,LAS,1730,0,0900,1,1,,,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,19OCT20,19OCT20
65632,NA,NA,US,US,UA,UA1047T,0,IAH,LAS,1730,0,0900,1,,2,,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,20OCT20,20OCT20
65633,NA,NA,US,US,UA,UA1047T,0,IAH,LAS,1730,0,0900,1,,,3,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,21OCT20,21OCT20
65634,NA,NA,US,US,UA,UA1047T,0,IAH,LAS,1730,0,0900,1,,,,,5,,,RFS,RoadFeederService-CargoTruck,T,Trucks,23OCT20,23OCT20
65635,NA,NA,US,US,UA,UA1047T,0,IAH,LAS,1730,0,0900,1,1,,,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,26OCT20,26OCT20
65636,NA,NA,US,US,UA,UA1047T,0,IAH,LAS,1730,0,0900,1,,2,,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,27OCT20,27OCT20
65637,NA,NA,US,US,UA,UA1047T,0,IAH,LAS,1730,0,0900,1,,,3,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,28OCT20,28OCT20
65638,NA,NA,US,US,UA,UA1047T,0,IAH,LAS,1730,0,0900,1,,,,,5,,,RFS,RoadFeederService-CargoTruck,T,Trucks,30OCT20,30OCT20
65639,NA,NA,US,US,UA,UA1047T,0,IAH,LAS,1730,0,0900,1,1,,,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,02NOV20,02NOV20
65640,NA,NA,US,US,UA,UA1053T,0,IAH,LRD,1730,0,0700,1,,2,,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,13OCT20,13OCT20
65641,NA,NA,US,US,UA,UA1053T,0,IAH,LRD,1730,0,0700,1,,,3,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,14OCT20,14OCT20
65642,NA,NA,US,US,UA,UA1053T,0,IAH,LRD,1730,0,0700,1,,,,4,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,15OCT20,15OCT20
65643,NA,NA,US,US,UA,UA1053T,0,IAH,LRD,1730,0,0700,1,,,,,5,,,RFS,RoadFeederService-CargoTruck,T,Trucks,16OCT20,16OCT20
65644,NA,NA,US,US,UA,UA1053T,0,IAH,LRD,1730,0,0700,1,1,,,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,19OCT20,19OCT20
65645,NA,NA,US,US,UA,UA1053T,0,IAH,LRD,1730,0,0700,1,,2,,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,20OCT20,20OCT20
65646,NA,NA,US,US,UA,UA1053T,0,IAH,LRD,1730,0,0700,1,,,3,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,21OCT20,21OCT20
65647,NA,NA,US,US,UA,UA1053T,0,IAH,LRD,1730,0,0700,1,,,,4,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,22OCT20,22OCT20
65648,NA,NA,US,US,UA,UA1053T,0,IAH,LRD,1730,0,0700,1,,,,,5,,,RFS,RoadFeederService-CargoTruck,T,Trucks,23OCT20,23OCT20
65649,NA,NA,US,US,UA,UA1053T,0,IAH,LRD,1730,0,0700,1,1,,,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,26OCT20,26OCT20
65650,NA,NA,US,US,UA,UA1053T,0,IAH,LRD,1730,0,0700,1,,2,,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,27OCT20,27OCT20
65651,NA,NA,US,US,UA,UA1053T,0,IAH,LRD,1730,0,0700,1,,,3,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,28OCT20,28OCT20
65652,NA,NA,US,US,UA,UA1053T,0,IAH,LRD,1730,0,0700,1,,,,4,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,29OCT20,29OCT20
65653,NA,NA,US,US,UA,UA1053T,0,IAH,LRD,1730,0,0700,1,,,,,5,,,RFS,RoadFeederService-CargoTruck,T,Trucks,30OCT20,30OCT20
65654,NA,NA,US,US,UA,UA1053T,0,IAH,LRD,1730,0,0700,1,1,,,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,02NOV20,02NOV20
65655,NA,NA,US,US,UA,UA1054T,0,IAH,MCI,1730,0,0900,1,,,,,5,,,RFS,RoadFeederService-CargoTruck,T,Trucks,16OCT20,16OCT20
65656,NA,NA,US,US,UA,UA1054T,0,IAH,MCI,1730,0,0900,1,,,,,5,,,RFS,RoadFeederService-CargoTruck,T,Trucks,23OCT20,23OCT20
65657,NA,NA,US,US,UA,UA1054T,0,IAH,MCI,1730,0,0900,1,,,,,5,,,RFS,RoadFeederService-CargoTruck,T,Trucks,30OCT20,30OCT20
65658,NA,NA,US,US,UA,UA1056T,0,IAH,MCI,1730,0,0900,1,,2,,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,13OCT20,13OCT20
65659,NA,NA,US,US,UA,UA1056T,0,IAH,MCI,1730,0,0900,1,,,3,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,14OCT20,14OCT20
65660,NA,NA,US,US,UA,UA1056T,0,IAH,MCI,1730,0,0900,1,1,,,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,19OCT20,19OCT20
65661,NA,NA,US,US,UA,UA1056T,0,IAH,MCI,1730,0,0900,1,,2,,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,20OCT20,20OCT20
65662,NA,NA,US,US,UA,UA1056T,0,IAH,MCI,1730,0,0900,1,,,3,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,21OCT20,21OCT20
65663,NA,NA,US,US,UA,UA1056T,0,IAH,MCI,1730,0,0900,1,1,,,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,26OCT20,26OCT20
65664,NA,NA,US,US,UA,UA1056T,0,IAH,MCI,1730,0,0900,1,,2,,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,27OCT20,27OCT20
65665,NA,NA,US,US,UA,UA1056T,0,IAH,MCI,1730,0,0900,1,,,3,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,28OCT20,28OCT20
65666,NA,NA,US,US,UA,UA1056T,0,IAH,MCI,1730,0,0900,1,1,,,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,02NOV20,02NOV20
65667,NA,NA,US,US,UA,UA1058,0,PHL,IAH,1030,0,1312,0,,,,,,,7,319,AirbusA319,O,Others,01NOV20,01NOV20
65668,NA,NA,US,US,UA,UA1058T,0,IAH,MCO,2030,0,1000,1,,2,,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,13OCT20,13OCT20
65669,NA,NA,US,US,UA,UA1058T,0,IAH,MCO,2030,0,1000,1,,,3,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,14OCT20,14OCT20
65670,NA,NA,US,US,UA,UA1058T,0,IAH,MCO,2030,0,1000,1,,,,4,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,15OCT20,15OCT20
65671,NA,NA,US,US,UA,UA1058T,0,IAH,MCO,2030,0,1000,1,,,,,5,,,RFS,RoadFeederService-CargoTruck,T,Trucks,16OCT20,16OCT20
65672,NA,NA,US,US,UA,UA1058T,0,IAH,MCO,2030,0,1000,1,1,,,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,19OCT20,19OCT20
65673,NA,NA,US,US,UA,UA1058T,0,IAH,MCO,2030,0,1000,1,,2,,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,20OCT20,20OCT20
65674,NA,NA,US,US,UA,UA1058T,0,IAH,MCO,2030,0,1000,1,,,3,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,21OCT20,21OCT20
65675,NA,NA,US,US,UA,UA1058T,0,IAH,MCO,2030,0,1000,1,,,,4,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,22OCT20,22OCT20
65676,NA,NA,US,US,UA,UA1058T,0,IAH,MCO,2030,0,1000,1,,,,,5,,,RFS,RoadFeederService-CargoTruck,T,Trucks,23OCT20,23OCT20
65677,NA,NA,US,US,UA,UA1058T,0,IAH,MCO,2030,0,1000,1,1,,,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,26OCT20,26OCT20
65678,NA,NA,US,US,UA,UA1058T,0,IAH,MCO,2030,0,1000,1,,2,,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,27OCT20,27OCT20
65679,NA,NA,US,US,UA,UA1058T,0,IAH,MCO,2030,0,1000,1,,,3,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,28OCT20,28OCT20
65680,NA,NA,US,US,UA,UA1058T,0,IAH,MCO,2030,0,1000,1,,,,4,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,29OCT20,29OCT20
65681,NA,NA,US,US,UA,UA1058T,0,IAH,MCO,2030,0,1000,1,,,,,5,,,RFS,RoadFeederService-CargoTruck,T,Trucks,30OCT20,30OCT20
65682,NA,NA,US,US,UA,UA1058T,0,IAH,MCO,2030,0,1000,1,1,,,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,02NOV20,02NOV20
65683,NA,NA,US,US,UA,UA1059T,0,MCO,IAH,1800,0,0900,1,,2,,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,13OCT20,13OCT20
65684,NA,NA,US,US,UA,UA1059T,0,MCO,IAH,1800,0,0900,1,,,3,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,14OCT20,14OCT20
65685,NA,NA,US,US,UA,UA1059T,0,MCO,IAH,1800,0,0900,1,,,,4,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,15OCT20,15OCT20
65686,NA,NA,US,US,UA,UA1059T,0,MCO,IAH,1800,0,0900,1,,,,,5,,,RFS,RoadFeederService-CargoTruck,T,Trucks,16OCT20,16OCT20
65687,NA,NA,US,US,UA,UA1059T,0,MCO,IAH,1800,0,0900,1,1,,,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,19OCT20,19OCT20
65688,NA,NA,US,US,UA,UA1059T,0,MCO,IAH,1800,0,0900,1,,2,,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,20OCT20,20OCT20
65689,NA,NA,US,US,UA,UA1059T,0,MCO,IAH,1800,0,0900,1,,,3,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,21OCT20,21OCT20
65690,NA,NA,US,US,UA,UA1059T,0,MCO,IAH,1800,0,0900,1,,,,4,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,22OCT20,22OCT20
65691,NA,NA,US,US,UA,UA1059T,0,MCO,IAH,1800,0,0900,1,,,,,5,,,RFS,RoadFeederService-CargoTruck,T,Trucks,23OCT20,23OCT20
65692,NA,NA,US,US,UA,UA1059T,0,MCO,IAH,1800,0,0900,1,1,,,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,26OCT20,26OCT20
65693,NA,NA,US,US,UA,UA1059T,0,MCO,IAH,1800,0,0900,1,,2,,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,27OCT20,27OCT20
65694,NA,NA,US,US,UA,UA1059T,0,MCO,IAH,1800,0,0900,1,,,3,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,28OCT20,28OCT20
65695,NA,NA,US,US,UA,UA1059T,0,MCO,IAH,1800,0,0900,1,,,,4,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,29OCT20,29OCT20
65696,NA,NA,US,US,UA,UA1059T,0,MCO,IAH,1800,0,0900,1,,,,,5,,,RFS,RoadFeederService-CargoTruck,T,Trucks,30OCT20,30OCT20
65697,NA,NA,US,US,UA,UA1059T,0,MCO,IAH,1800,0,0900,1,1,,,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,02NOV20,02NOV20
65704,NA,EU,US,DE,UA,UA106,0,IAD,MUC,1800,0,0810,1,1,2,3,4,5,6,7,787,Boeing787,W,PAXULD,01OCT20,23OCT20
65705,NA,EU,US,DE,UA,UA106,0,IAD,MUC,1855,0,0740,1,,,,,,6,,787,Boeing787,W,PAXULD,24OCT20,24OCT20
65706,NA,EU,US,DE,UA,UA106,0,IAD,MUC,1855,0,0740,1,1,2,3,4,5,6,7,787,Boeing787,W,PAXULD,25OCT20,31OCT20
65709,NA,EU,US,DE,UA,UA106,0,IAD,MUC,1745,0,0740,1,1,2,3,4,5,6,7,787,Boeing787,W,PAXULD,01NOV20,22NOV20
65710,NA,NA,US,US,UA,UA1060T,0,IAH,MEM,1730,0,1100,1,,,,,5,,,RFS,RoadFeederService-CargoTruck,T,Trucks,16OCT20,16OCT20
65711,NA,NA,US,US,UA,UA1060T,0,IAH,MEM,1730,0,1100,1,,,,,5,,,RFS,RoadFeederService-CargoTruck,T,Trucks,23OCT20,23OCT20
65712,NA,NA,US,US,UA,UA1060T,0,IAH,MEM,1730,0,1100,1,,,,,5,,,RFS,RoadFeederService-CargoTruck,T,Trucks,30OCT20,30OCT20
65713,NA,NA,US,US,UA,UA1062,0,SFO,LAS,1315,0,1444,0,,,,,,,7,320,AirbusA320-100/200,W,PAXULD,01NOV20,01NOV20
65714,NA,NA,US,US,UA,UA1062,0,SFO,LAS,1315,0,1444,0,1,,,,,,,320,AirbusA320-100/200,W,PAXULD,02NOV20,02NOV20
65715,NA,NA,US,US,UA,UA1062T,0,IAH,MEM,1730,0,1100,1,,2,,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,13OCT20,13OCT20
65716,NA,NA,US,US,UA,UA1062T,0,IAH,MEM,1730,0,1100,1,,,3,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,14OCT20,14OCT20
65717,NA,NA,US,US,UA,UA1062T,0,IAH,MEM,1730,0,1100,1,1,,,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,19OCT20,19OCT20
65718,NA,NA,US,US,UA,UA1062T,0,IAH,MEM,1730,0,1100,1,,2,,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,20OCT20,20OCT20
65719,NA,NA,US,US,UA,UA1062T,0,IAH,MEM,1730,0,1100,1,,,3,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,21OCT20,21OCT20
65720,NA,NA,US,US,UA,UA1062T,0,IAH,MEM,1730,0,1100,1,1,,,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,26OCT20,26OCT20
65721,NA,NA,US,US,UA,UA1062T,0,IAH,MEM,1730,0,1100,1,,2,,,,,,RFS,RoadFeederService-CargoTruck,T,Trucks,27OCT20,27OCT20
